OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/29/2024,01:00,12717.25,11760.30,7928.37,12030.56,44436.48,N
04/29/2024,02:00,12223.13,11236.50,7763.05,11643.91,42866.58,N
04/29/2024,03:00,11690.72,11018.11,7643.88,11401.97,41754.68,N
04/29/2024,04:00,11575.09,10929.66,7674.15,11233.30,41412.19,N
04/29/2024,05:00,11682.02,10843.18,7605.83,11220.26,41351.29,N
04/29/2024,06:00,12241.54,11181.14,7598.82,11314.55,42336.06,N
04/29/2024,07:00,13434.51,11889.61,7660.64,11626.01,44610.78,N
04/29/2024,08:00,14031.77,12218.98,7585.48,11802.11,45638.35,N
04/29/2024,09:00,14517.87,12690.52,7731.85,11945.29,46885.53,N
04/29/2024,10:00,14992.96,13216.95,8035.68,12250.03,48495.62,N
04/29/2024,11:00,15495.16,13964.09,8049.77,12796.61,50305.63,N
04/29/2024,12:00,15998.59,14708.54,7957.76,13225.53,51890.41,N
04/29/2024,13:00,16749.95,15454.19,8224.48,13655.93,54084.56,N
04/29/2024,14:00,17787.07,16155.66,8219.47,14159.57,56321.77,N
04/29/2024,15:00,18683.30,16897.89,8379.47,14645.14,58605.80,N
04/29/2024,16:00,19533.58,17419.87,8449.16,15125.33,60527.94,N
04/29/2024,17:00,20401.59,18056.10,8666.53,15432.87,62557.08,N
04/29/2024,18:00,20873.68,18171.40,8675.24,15430.93,63151.25,N
04/29/2024,19:00,20676.10,17806.68,8642.78,15018.09,62143.66,N
04/29/2024,20:00,19751.39,17144.52,8120.24,14350.87,59367.01,N
04/29/2024,21:00,18916.29,16666.77,7821.75,13922.52,57327.33,N
04/29/2024,22:00,18289.25,16115.84,8262.19,13566.22,56233.50,N
04/29/2024,23:00,17045.93,14897.07,8368.87,12846.86,53158.72,N
04/29/2024,24:00,15397.66,13625.27,8152.94,11907.40,49083.26,N
