OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/01/2024,01:00,20883.97,14593.71,9072.24,15033.34,59583.26,N
08/01/2024,02:00,19553.82,13930.91,8943.80,14217.38,56645.91,N
08/01/2024,03:00,18547.73,13263.39,8855.39,13679.86,54346.37,N
08/01/2024,04:00,17877.63,12782.31,8641.44,13323.91,52625.29,N
08/01/2024,05:00,17430.11,12574.17,8514.11,13211.51,51729.90,N
08/01/2024,06:00,17565.21,12729.76,8403.71,13354.91,52053.58,N
08/01/2024,07:00,17878.48,12901.03,8232.80,13562.63,52574.94,N
08/01/2024,08:00,18019.76,12867.57,8370.38,13772.47,53030.18,N
08/01/2024,09:00,18977.68,13586.91,8991.67,14765.21,56321.47,N
08/01/2024,10:00,20472.62,14550.75,9219.59,15745.86,59988.82,N
08/01/2024,11:00,21736.80,15425.95,9239.53,16978.19,63380.47,N
08/01/2024,12:00,23350.53,16399.81,9409.13,18119.36,67278.82,N
08/01/2024,13:00,25139.79,17536.21,9683.74,19125.27,71485.02,N
08/01/2024,14:00,26637.72,18654.90,9857.80,20040.77,75191.19,N
08/01/2024,15:00,28022.63,19711.42,9662.09,20677.03,78073.17,N
08/01/2024,16:00,28645.71,20152.97,9174.62,20965.56,78938.87,N
08/01/2024,17:00,29268.48,20560.50,9193.00,21111.68,80133.67,N
08/01/2024,18:00,29056.31,20667.85,9130.81,20911.11,79766.07,N
08/01/2024,19:00,28378.63,20520.78,9177.07,20275.42,78351.90,N
08/01/2024,20:00,27294.88,19958.58,9506.48,19532.16,76292.11,N
08/01/2024,21:00,26032.35,19148.29,9603.58,18889.25,73673.46,N
08/01/2024,22:00,24834.78,18508.22,9550.21,18253.21,71146.42,N
08/01/2024,23:00,23226.31,17435.88,9386.19,17258.55,67306.93,N
08/01/2024,24:00,21484.96,16235.05,9159.38,16269.47,63148.86,N
