OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/24/2024,01:00,15079.44,13919.53,8236.18,13979.08,51214.23,N
09/24/2024,02:00,14358.35,13257.97,8124.70,13403.70,49144.72,N
09/24/2024,03:00,13818.96,12610.24,8008.31,13183.60,47621.10,N
09/24/2024,04:00,13364.81,12282.87,8111.51,12877.00,46636.19,N
09/24/2024,05:00,13500.84,12187.54,8107.49,12875.73,46671.60,N
09/24/2024,06:00,14094.58,12347.27,8105.57,13303.46,47850.88,N
09/24/2024,07:00,15160.99,13048.05,8119.78,13749.69,50078.51,N
09/24/2024,08:00,15604.28,13256.33,8201.12,13805.83,50867.57,N
09/24/2024,09:00,16201.36,13664.86,8551.65,14371.09,52788.96,N
09/24/2024,10:00,16784.57,14509.44,9230.41,15581.89,56106.31,N
09/24/2024,11:00,17512.88,15553.73,9185.03,16250.58,58502.21,N
09/24/2024,12:00,18843.15,16625.79,9118.57,16942.23,61529.74,N
09/24/2024,13:00,20159.37,17390.72,9196.44,17822.88,64569.41,N
09/24/2024,14:00,21675.55,18208.58,9210.22,18604.19,67698.54,N
09/24/2024,15:00,23051.40,18819.71,9409.65,19164.36,70445.12,N
09/24/2024,16:00,24129.61,19578.44,9539.08,19277.05,72524.18,N
09/24/2024,17:00,24605.29,19998.21,9574.70,19355.29,73533.48,N
09/24/2024,18:00,24665.15,20069.29,9532.09,19042.03,73308.55,N
09/24/2024,19:00,23654.71,19531.60,9143.94,18258.51,70588.76,N
09/24/2024,20:00,22168.59,18785.40,8608.11,17583.42,67145.51,N
09/24/2024,21:00,21498.97,18353.98,8465.25,17123.91,65442.12,N
09/24/2024,22:00,20389.27,17413.73,8252.03,16490.13,62545.16,N
09/24/2024,23:00,19055.14,16238.60,8121.50,15650.68,59065.92,N
09/24/2024,24:00,17685.55,15149.42,8140.01,14840.45,55815.43,N
