OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/22/2024,01:00,11862.55,9868.47,7461.72,10236.45,39429.19,N
03/22/2024,02:00,11488.55,9546.24,7562.23,9732.75,38329.77,N
03/22/2024,03:00,11224.49,9308.02,7517.69,9562.42,37612.63,N
03/22/2024,04:00,11146.33,9278.29,7403.70,9530.61,37358.94,N
03/22/2024,05:00,11486.84,9342.07,7339.83,9698.97,37867.71,N
03/22/2024,06:00,11976.72,9763.68,7456.14,10170.49,39367.02,N
03/22/2024,07:00,13318.95,10585.10,7726.00,10817.63,42447.68,N
03/22/2024,08:00,14032.85,11047.59,7457.73,11151.25,43689.42,N
03/22/2024,09:00,14282.68,11018.29,7711.29,11267.07,44279.33,N
03/22/2024,10:00,14504.42,11100.36,8095.50,11504.95,45205.23,N
03/22/2024,11:00,14576.14,11155.27,8133.01,11680.51,45544.93,N
03/22/2024,12:00,14499.60,11344.60,8094.26,11770.50,45708.95,N
03/22/2024,13:00,14528.98,11770.54,8394.39,11968.37,46662.28,N
03/22/2024,14:00,14454.91,12209.68,8396.69,12303.52,47364.80,N
03/22/2024,15:00,14228.12,12538.76,8346.24,12570.46,47683.60,N
03/22/2024,16:00,14032.83,12948.49,8146.74,12697.20,47825.27,N
03/22/2024,17:00,13949.16,13303.39,8185.43,12742.70,48180.68,N
03/22/2024,18:00,14026.32,13352.12,8191.67,12552.09,48122.20,N
03/22/2024,19:00,13875.03,13185.84,8116.42,11744.21,46921.50,N
03/22/2024,20:00,13880.24,12797.06,8179.98,11435.64,46292.93,N
03/22/2024,21:00,14149.05,12576.09,8163.70,11384.43,46273.27,N
03/22/2024,22:00,13867.70,12178.44,8031.01,11079.68,45156.84,N
03/22/2024,23:00,13428.01,11568.22,7846.92,10611.12,43454.27,N
03/22/2024,24:00,12688.19,10956.74,7717.39,10149.47,41511.80,N
