OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
06/15/2024,01:00,17949.15,14860.96,8679.31,14769.46,56258.88,N
06/15/2024,02:00,16683.70,13965.87,8482.44,13983.63,53115.63,N
06/15/2024,03:00,15693.72,13344.61,8368.40,13385.15,50791.89,N
06/15/2024,04:00,15010.15,12953.42,8291.74,12919.02,49174.33,N
06/15/2024,05:00,14494.60,12438.39,8251.45,12565.21,47749.63,N
06/15/2024,06:00,14278.90,12174.87,8172.03,12471.79,47097.60,N
06/15/2024,07:00,14172.01,12124.23,8166.44,12356.48,46819.16,N
06/15/2024,08:00,14707.88,12633.39,8239.96,12689.97,48271.20,N
06/15/2024,09:00,16275.50,13481.93,8658.24,13693.12,52108.79,N
06/15/2024,10:00,18320.59,14599.15,8784.75,14947.48,56651.98,N
06/15/2024,11:00,20008.33,15638.23,8865.14,16247.21,60758.92,N
06/15/2024,12:00,21494.49,16675.37,8867.60,17255.00,64292.46,N
06/15/2024,13:00,22784.45,17677.71,9037.65,18017.44,67517.25,N
06/15/2024,14:00,23840.00,18439.50,9282.97,18632.37,70194.85,N
06/15/2024,15:00,24761.86,19182.38,9467.30,18982.80,72394.35,N
06/15/2024,16:00,25395.93,19665.71,9561.74,19176.90,73800.27,N
06/15/2024,17:00,25765.70,20136.29,9569.72,19269.76,74741.47,N
06/15/2024,18:00,25767.53,20282.03,9581.96,19140.75,74772.26,N
06/15/2024,19:00,25327.66,20086.86,9531.49,18827.40,73773.40,N
06/15/2024,20:00,24184.34,19365.96,9378.71,18260.48,71189.49,N
06/15/2024,21:00,22965.23,18544.28,9239.78,17614.78,68364.07,N
06/15/2024,22:00,22179.84,17940.21,9264.32,16978.15,66362.53,N
06/15/2024,23:00,20995.68,17019.32,9161.94,16208.53,63385.47,N
06/15/2024,24:00,19589.24,16077.79,9026.48,15387.33,60080.85,N
