OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/31/2024,01:00,16878.08,13120.13,7955.33,13733.75,51687.29,N
10/31/2024,02:00,16051.54,12925.80,8155.53,13368.93,50501.80,N
10/31/2024,03:00,15578.18,12252.11,8352.73,13014.35,49197.37,N
10/31/2024,04:00,14922.91,12017.60,8564.80,12940.34,48445.65,N
10/31/2024,05:00,14412.62,11988.75,8488.59,12938.50,47828.45,N
10/31/2024,06:00,14673.61,12242.28,8338.89,13209.80,48464.58,N
10/31/2024,07:00,15292.33,12807.07,8246.64,13707.76,50053.80,N
10/31/2024,08:00,15571.20,13071.22,8390.14,13931.67,50964.23,N
10/31/2024,09:00,15423.58,13143.98,8551.84,13992.72,51112.11,N
10/31/2024,10:00,15732.57,13817.88,9414.85,14334.61,53299.92,N
10/31/2024,11:00,15983.14,14293.97,9430.63,14525.96,54233.70,N
10/31/2024,12:00,15963.93,14573.81,8855.95,14480.84,53874.54,N
10/31/2024,13:00,16203.77,15087.74,8679.46,14819.20,54790.18,N
10/31/2024,14:00,16630.08,15772.38,8677.65,15184.94,56265.05,N
10/31/2024,15:00,17120.25,16323.20,8848.85,15369.86,57662.16,N
10/31/2024,16:00,17396.61,16795.94,8872.57,15556.37,58621.50,N
10/31/2024,17:00,17797.69,17130.47,8979.07,15456.75,59363.98,N
10/31/2024,18:00,17521.81,16745.50,8884.93,15293.42,58445.66,N
10/31/2024,19:00,16545.52,15928.13,8470.08,14952.37,55896.10,N
10/31/2024,20:00,16075.93,15363.94,8332.82,14600.97,54373.66,N
10/31/2024,21:00,15855.05,14885.02,8301.32,14313.41,53354.80,N
10/31/2024,22:00,15594.00,14343.13,8369.05,14073.32,52379.50,N
10/31/2024,23:00,14586.10,13617.86,8266.16,13618.95,50089.07,N
10/31/2024,24:00,13706.65,12868.55,8260.56,13002.69,47838.45,N
