OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/18/2024,01:00,14322.68,11834.12,7821.07,9750.16,43728.04,N
05/18/2024,02:00,13556.26,11181.24,7729.24,9409.06,41875.80,N
05/18/2024,03:00,12968.50,10751.72,7885.16,9173.67,40779.04,N
05/18/2024,04:00,12636.33,10515.56,7837.00,9009.51,39998.40,N
05/18/2024,05:00,12411.99,10143.57,7758.62,8982.99,39297.17,N
05/18/2024,06:00,12363.91,10063.31,7661.76,9019.57,39108.55,N
05/18/2024,07:00,12473.55,10105.04,7615.71,9134.52,39328.82,N
05/18/2024,08:00,13101.02,10486.44,7652.61,9378.94,40619.01,N
05/18/2024,09:00,14189.94,11128.78,7793.60,9881.97,42994.29,N
05/18/2024,10:00,15420.84,12036.19,8073.15,10463.14,45993.32,N
05/18/2024,11:00,16610.78,12965.28,8165.54,11243.64,48985.24,N
05/18/2024,12:00,17865.21,14083.23,8268.65,12143.79,52360.88,N
05/18/2024,13:00,19215.37,15331.29,8351.01,13054.98,55952.65,N
05/18/2024,14:00,20502.62,16390.28,8615.60,13898.60,59407.09,N
05/18/2024,15:00,21628.12,17357.93,8810.88,14575.33,62372.26,N
05/18/2024,16:00,22521.06,18153.80,8923.47,15072.82,64671.15,N
05/18/2024,17:00,23182.47,18763.67,9030.33,15420.49,66396.97,N
05/18/2024,18:00,23439.10,19023.86,9098.82,15541.53,67103.31,N
05/18/2024,19:00,23154.40,18831.03,9115.97,15332.07,66433.48,N
05/18/2024,20:00,21983.95,18072.31,8694.70,14881.75,63632.72,N
05/18/2024,21:00,20660.29,17283.97,8349.84,14458.16,60752.27,N
05/18/2024,22:00,20043.79,16617.50,8351.55,14073.02,59085.85,N
05/18/2024,23:00,18972.38,15714.66,8533.70,13443.14,56663.88,N
05/18/2024,24:00,17577.41,14575.36,8561.84,12618.13,53332.74,N
