OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
06/11/2024,01:00,15888.34,14021.60,8089.16,13661.74,51660.85,N
06/11/2024,02:00,14921.77,13294.40,8230.05,13034.76,49480.98,N
06/11/2024,03:00,14297.97,12771.28,8143.53,12607.22,47819.99,N
06/11/2024,04:00,13924.81,12516.80,8069.28,12368.82,46879.72,N
06/11/2024,05:00,14026.98,12249.91,8022.50,12307.57,46606.95,N
06/11/2024,06:00,14497.35,12361.09,8048.76,12518.28,47425.48,N
06/11/2024,07:00,15122.06,12630.93,8097.37,12837.53,48687.89,N
06/11/2024,08:00,15692.38,13109.14,8117.88,13231.84,50151.24,N
06/11/2024,09:00,16531.03,13832.28,8216.67,14081.37,52661.34,N
06/11/2024,10:00,17333.99,14574.85,8543.13,15226.04,55678.02,N
06/11/2024,11:00,18250.18,15627.41,8662.36,16297.76,58837.71,N
06/11/2024,12:00,19119.18,16874.20,8747.27,17326.76,62067.41,N
06/11/2024,13:00,19753.07,18009.61,8826.74,18202.57,64791.99,N
06/11/2024,14:00,20306.32,18989.14,8922.16,18927.77,67145.39,N
06/11/2024,15:00,20202.19,19761.74,8675.02,19416.60,68055.55,N
06/11/2024,16:00,19907.60,20045.31,8995.86,19639.03,68587.80,N
06/11/2024,17:00,19801.73,19954.41,9362.91,19429.48,68548.53,N
06/11/2024,18:00,19884.74,19270.60,9345.82,18746.43,67247.58,N
06/11/2024,19:00,19700.68,18342.62,9224.56,18011.36,65279.22,N
06/11/2024,20:00,19473.79,17493.02,9046.46,17267.31,63280.57,N
06/11/2024,21:00,19089.50,17052.42,8730.70,16638.22,61510.85,N
06/11/2024,22:00,18725.48,16670.13,8546.91,16101.39,60043.92,N
06/11/2024,23:00,17816.61,15759.37,8535.06,15283.73,57394.77,N
06/11/2024,24:00,16603.05,14695.86,8417.68,14491.29,54207.88,N
