OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/20/2024,01:00,16522.72,13633.30,8248.02,12039.59,50443.62,N
05/20/2024,02:00,15425.83,12751.53,8088.74,11439.35,47705.45,N
05/20/2024,03:00,14702.54,12045.49,7993.47,11094.68,45836.18,N
05/20/2024,04:00,14288.72,11760.72,7899.92,10916.72,44866.08,N
05/20/2024,05:00,14216.37,11656.58,7818.26,10914.48,44605.69,N
05/20/2024,06:00,14700.81,11943.40,7838.70,11243.33,45726.24,N
05/20/2024,07:00,15542.06,12562.33,7905.84,11624.48,47634.71,N
05/20/2024,08:00,15985.45,12944.49,7968.68,11994.67,48893.29,N
05/20/2024,09:00,16778.23,13511.56,8097.48,12706.49,51093.76,N
05/20/2024,10:00,17844.84,14167.26,8238.66,13596.17,53846.93,N
05/20/2024,11:00,18858.84,15003.98,8363.92,14573.45,56800.19,N
05/20/2024,12:00,19956.20,15975.02,8613.65,15521.52,60066.38,N
05/20/2024,13:00,20962.36,16854.36,8668.34,16342.84,62827.89,N
05/20/2024,14:00,21970.95,17817.32,8767.35,17065.20,65620.82,N
05/20/2024,15:00,23069.94,18734.99,8893.32,17618.37,68316.62,N
05/20/2024,16:00,23875.50,19512.79,9176.09,18004.85,70569.22,N
05/20/2024,17:00,24550.38,20095.36,9273.92,18181.97,72101.65,N
05/20/2024,18:00,24815.11,20288.06,9052.14,18105.53,72260.84,N
05/20/2024,19:00,24451.08,20133.63,9120.76,17588.32,71293.79,N
05/20/2024,20:00,23420.65,19502.36,8910.50,16895.73,68729.24,N
05/20/2024,21:00,22446.13,18903.79,8679.99,16422.08,66451.99,N
05/20/2024,22:00,21915.79,18240.68,8957.68,15933.33,65047.48,N
05/20/2024,23:00,20357.28,16910.00,8953.33,15096.08,61316.70,N
05/20/2024,24:00,18626.33,15483.44,8743.79,14244.51,57098.07,N
