OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/27/2024,01:00,17100.80,12870.36,8956.71,12566.97,51494.85,N
07/27/2024,02:00,16190.65,12265.05,8736.52,12060.87,49253.09,N
07/27/2024,03:00,15460.74,11820.31,8625.87,11779.04,47685.95,N
07/27/2024,04:00,14997.04,11500.50,8496.87,11611.46,46605.87,N
07/27/2024,05:00,14800.69,11202.94,8357.77,11520.68,45882.07,N
07/27/2024,06:00,14750.29,11146.78,8346.38,11578.61,45822.07,N
07/27/2024,07:00,14816.53,11295.86,8449.64,11744.60,46306.63,N
07/27/2024,08:00,15152.54,11485.34,8461.21,11942.98,47042.07,N
07/27/2024,09:00,15907.73,12027.26,8726.65,12148.38,48810.01,N
07/27/2024,10:00,16996.73,12719.26,9066.24,12530.96,51313.19,N
07/27/2024,11:00,18281.80,13403.87,9060.87,12817.63,53564.18,N
07/27/2024,12:00,19801.52,14416.39,9141.22,13130.91,56490.04,N
07/27/2024,13:00,21121.39,15010.09,9184.99,13448.83,58765.30,N
07/27/2024,14:00,22371.62,15589.26,9312.50,13661.45,60934.82,N
07/27/2024,15:00,23326.33,16163.81,9452.37,13748.86,62691.37,N
07/27/2024,16:00,24254.23,16484.90,9546.96,13955.08,64241.17,N
07/27/2024,17:00,24665.50,16438.91,9598.19,14046.65,64749.25,N
07/27/2024,18:00,24806.41,16789.12,9649.80,14429.28,65674.61,N
07/27/2024,19:00,24385.27,16520.11,9650.64,14378.11,64934.13,N
07/27/2024,20:00,23395.90,16060.64,9440.90,14198.57,63096.01,N
07/27/2024,21:00,22285.52,15412.62,9246.39,14148.78,61093.31,N
07/27/2024,22:00,21498.43,15124.88,9142.48,14028.06,59793.86,N
07/27/2024,23:00,20450.06,14390.60,8942.36,13697.65,57480.68,N
07/27/2024,24:00,19045.40,13646.65,8832.84,13189.00,54713.90,N
