OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/28/2024,01:00,12005.09,9877.64,7573.44,9356.92,38813.10,N
03/28/2024,02:00,11739.57,9569.81,7593.78,9184.14,38087.30,N
03/28/2024,03:00,11602.56,9493.36,7590.45,9040.16,37726.53,N
03/28/2024,04:00,11708.63,9588.61,7600.80,9005.46,37903.51,N
03/28/2024,05:00,12200.09,9773.35,7678.55,9186.34,38838.33,N
03/28/2024,06:00,13239.10,10216.25,7775.14,9703.99,40934.48,N
03/28/2024,07:00,14981.21,11193.67,7893.19,10431.13,44499.19,N
03/28/2024,08:00,15850.69,11739.36,7900.19,10739.73,46229.96,N
03/28/2024,09:00,15660.79,11596.56,8083.77,10866.65,46207.77,N
03/28/2024,10:00,14930.88,11417.83,8097.84,10838.66,45285.21,N
03/28/2024,11:00,14462.90,11154.86,7954.82,10932.04,44504.62,N
03/28/2024,12:00,14077.81,10906.82,8005.83,10891.78,43882.25,N
03/28/2024,13:00,13864.01,10954.77,8201.73,10925.76,43946.27,N
03/28/2024,14:00,13921.44,11235.73,8119.00,11129.26,44405.43,N
03/28/2024,15:00,13786.88,11571.36,7812.68,11295.86,44466.78,N
03/28/2024,16:00,13849.94,11962.67,7825.66,11511.91,45150.18,N
03/28/2024,17:00,14087.46,12387.65,7827.78,11725.26,46028.16,N
03/28/2024,18:00,14409.02,12721.63,7867.36,11650.79,46648.81,N
03/28/2024,19:00,14551.40,12796.65,7888.87,11399.76,46636.69,N
03/28/2024,20:00,14609.38,12521.03,7919.08,11228.59,46278.08,N
03/28/2024,21:00,14931.42,12437.26,7995.03,11241.68,46605.39,N
03/28/2024,22:00,14610.27,12074.74,7924.48,10957.31,45566.80,N
03/28/2024,23:00,13876.84,11482.00,7852.37,10477.12,43688.34,N
03/28/2024,24:00,12858.21,10824.63,7775.99,9951.43,41410.26,N
