OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
08/13/2024,01:00,21333.71,15937.75,9118.78,15854.72,62244.96,N
08/13/2024,02:00,20117.89,14919.00,8913.12,15222.57,59172.58,N
08/13/2024,03:00,19079.89,14243.50,8748.08,14778.03,56849.50,N
08/13/2024,04:00,18463.82,13858.96,8607.20,14493.33,55423.31,N
08/13/2024,05:00,18272.80,13725.93,8577.93,14437.29,55013.95,N
08/13/2024,06:00,18707.77,13651.14,8552.87,14704.59,55616.37,N
08/13/2024,07:00,19233.92,14047.49,8588.82,14956.71,56826.94,N
08/13/2024,08:00,19378.10,14184.63,8692.03,15001.27,57256.02,N
08/13/2024,09:00,20579.42,14975.93,8950.22,15856.18,60361.76,N
08/13/2024,10:00,22300.07,16047.90,9339.27,17106.98,64794.22,N
08/13/2024,11:00,23877.16,17179.94,9245.95,18182.87,68485.93,N
08/13/2024,12:00,25814.40,18153.07,9402.98,19111.31,72481.76,N
08/13/2024,13:00,27547.62,19320.53,9625.41,19865.85,76359.42,N
08/13/2024,14:00,29036.85,20341.33,9847.10,20122.47,79347.75,N
08/13/2024,15:00,30084.59,21166.45,10296.38,19835.00,81382.42,N
08/13/2024,16:00,30816.03,21758.17,10215.16,19791.14,82580.51,N
08/13/2024,17:00,30949.74,21820.87,9853.16,20416.38,83040.15,N
08/13/2024,18:00,30931.58,21970.93,9653.59,20520.64,83076.74,N
08/13/2024,19:00,30647.25,21826.49,9875.22,19964.31,82313.26,N
08/13/2024,20:00,29532.55,21200.23,9911.87,19318.50,79963.15,N
08/13/2024,21:00,28266.68,20357.93,9636.79,18823.59,77084.99,N
08/13/2024,22:00,27030.79,19515.24,9561.19,18186.65,74293.87,N
08/13/2024,23:00,25346.51,18328.95,9442.57,17272.57,70390.59,N
08/13/2024,24:00,23594.44,17127.72,9293.65,16342.15,66357.97,N
