OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/17/2024,01:00,17011.86,14104.67,8665.19,14209.58,53991.31,N
09/17/2024,02:00,15936.63,13282.03,8592.47,13364.52,51175.65,N
09/17/2024,03:00,15177.57,12763.27,8396.52,12813.19,49150.55,N
09/17/2024,04:00,14661.65,12236.64,8524.86,12524.77,47947.90,N
09/17/2024,05:00,14578.54,12097.58,8457.72,12533.19,47667.03,N
09/17/2024,06:00,15079.88,12304.85,8539.10,12761.07,48684.90,N
09/17/2024,07:00,16106.78,12821.50,8585.08,13147.63,50660.99,N
09/17/2024,08:00,16429.05,13011.02,8568.77,13174.20,51183.04,N
09/17/2024,09:00,16873.11,13320.49,8610.18,13652.89,52456.68,N
09/17/2024,10:00,17712.02,14254.58,8795.21,14763.22,55525.03,N
09/17/2024,11:00,18801.03,15287.57,8801.81,15858.41,58748.82,N
09/17/2024,12:00,20183.34,16353.05,8845.31,16985.41,62367.11,N
09/17/2024,13:00,21729.09,17421.33,9296.49,18012.93,66459.85,N
09/17/2024,14:00,23298.28,18327.28,9608.92,18869.77,70104.24,N
09/17/2024,15:00,24220.90,19177.35,9116.95,19462.16,71977.36,N
09/17/2024,16:00,24914.34,19617.22,8674.93,19718.25,72924.74,N
09/17/2024,17:00,25308.27,19684.99,8669.07,19790.83,73453.15,N
09/17/2024,18:00,25053.76,19877.54,8733.83,19625.75,73290.88,N
09/17/2024,19:00,25092.14,19724.65,8907.72,18939.74,72664.25,N
09/17/2024,20:00,24062.12,19313.72,9091.49,18369.23,70836.56,N
09/17/2024,21:00,23025.72,18612.29,8895.26,17812.32,68345.60,N
09/17/2024,22:00,21846.85,17539.64,8929.24,17002.87,65318.61,N
09/17/2024,23:00,20315.49,16272.70,8778.64,16061.67,61428.51,N
09/17/2024,24:00,18790.16,15296.54,8707.04,15187.88,57981.62,N
