OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/28/2024,01:00,17814.65,12996.99,8776.94,12687.18,52275.76,N
07/28/2024,02:00,16850.91,12562.28,8752.88,12318.55,50484.61,N
07/28/2024,03:00,16032.39,12153.95,8569.97,12065.62,48821.93,N
07/28/2024,04:00,15508.68,11745.53,8336.59,11982.72,47573.52,N
07/28/2024,05:00,15256.35,11614.27,8282.17,11861.97,47014.76,N
07/28/2024,06:00,15253.58,11468.91,8337.17,11932.89,46992.56,N
07/28/2024,07:00,15234.45,11506.02,8299.86,12025.08,47065.41,N
07/28/2024,08:00,15390.85,11596.31,8243.37,12048.55,47279.08,N
07/28/2024,09:00,16405.73,12256.47,8554.50,12366.31,49583.02,N
07/28/2024,10:00,17818.67,13178.41,8913.74,12705.96,52616.78,N
07/28/2024,11:00,19119.88,13845.35,8952.55,13399.65,55317.42,N
07/28/2024,12:00,20503.50,14472.78,9082.26,14361.78,58420.32,N
07/28/2024,13:00,21749.24,15160.84,9150.66,15202.99,61263.73,N
07/28/2024,14:00,23140.06,15796.68,9339.06,15842.80,64118.60,N
07/28/2024,15:00,24315.53,16575.30,9523.76,16160.09,66574.68,N
07/28/2024,16:00,25442.07,16860.96,9674.47,16451.63,68429.13,N
07/28/2024,17:00,26171.30,16927.23,9720.16,16660.40,69479.09,N
07/28/2024,18:00,26595.21,17198.99,9783.34,16217.52,69795.06,N
07/28/2024,19:00,26285.43,17317.08,9780.42,15788.70,69171.64,N
07/28/2024,20:00,25387.90,17097.15,9651.99,15568.94,67705.98,N
07/28/2024,21:00,24197.80,16736.32,9277.51,15481.41,65693.03,N
07/28/2024,22:00,23522.61,16407.83,9261.70,15347.89,64540.03,N
07/28/2024,23:00,22170.06,15662.83,9271.55,14886.58,61991.03,N
07/28/2024,24:00,20539.11,14985.60,9167.20,14196.71,58888.63,N
