OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/01/2024,01:00,15250.59,12637.90,7778.32,11967.27,47634.08,N
05/01/2024,02:00,14351.41,12029.26,7713.00,11407.69,45501.35,N
05/01/2024,03:00,13781.40,11566.42,7607.75,11044.34,43999.91,N
05/01/2024,04:00,13263.79,11217.71,7521.87,10859.07,42862.43,N
05/01/2024,05:00,13239.92,11204.76,7480.75,10889.92,42815.34,N
05/01/2024,06:00,13686.56,11472.24,7527.23,11309.23,43995.26,N
05/01/2024,07:00,14665.83,12154.52,7614.66,11880.16,46315.18,N
05/01/2024,08:00,15077.43,12437.86,7635.20,12143.82,47294.31,N
05/01/2024,09:00,15543.96,12607.11,7639.85,12563.63,48354.54,N
05/01/2024,10:00,16125.54,12941.80,7755.63,13106.46,49929.43,N
05/01/2024,11:00,16723.53,13357.72,7869.83,13663.21,51614.30,N
05/01/2024,12:00,17403.43,13794.14,8039.70,14285.42,53522.69,N
05/01/2024,13:00,17967.50,14065.95,8199.89,14870.58,55103.93,N
05/01/2024,14:00,18379.15,14428.83,8376.88,15335.15,56520.02,N
05/01/2024,15:00,18666.11,14694.89,8429.70,15541.99,57332.69,N
05/01/2024,16:00,18975.95,14914.94,8494.53,15572.14,57957.56,N
05/01/2024,17:00,19304.23,15224.51,8734.41,15418.60,58681.76,N
05/01/2024,18:00,19533.40,15399.01,8545.80,15290.28,58768.49,N
05/01/2024,19:00,19453.29,15416.27,8354.77,14966.37,58190.69,N
05/01/2024,20:00,19058.00,15189.17,8138.05,14599.85,56985.07,N
05/01/2024,21:00,18818.33,14995.70,8173.09,14618.55,56605.68,N
05/01/2024,22:00,18173.68,14443.14,8200.36,14310.95,55128.12,N
05/01/2024,23:00,16929.95,13670.65,8081.68,13697.17,52379.44,N
05/01/2024,24:00,15516.56,12800.53,7897.92,13005.44,49220.45,N
