OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/04/2024,01:00,14114.55,12273.46,7720.46,11723.70,45832.17,N
05/04/2024,02:00,13287.62,11761.50,7634.67,11292.25,43976.04,N
05/04/2024,03:00,12660.17,11154.67,7511.61,10873.21,42199.66,N
05/04/2024,04:00,12297.41,10922.61,7398.54,10631.96,41250.51,N
05/04/2024,05:00,12080.21,10776.54,7432.10,10475.85,40764.71,N
05/04/2024,06:00,12094.23,10778.91,7479.65,10498.62,40851.41,N
05/04/2024,07:00,12482.98,11080.35,7573.80,10602.94,41740.07,N
05/04/2024,08:00,12753.95,11308.35,7705.17,10766.54,42534.01,N
05/04/2024,09:00,13508.42,11745.34,7801.02,11405.85,44460.62,N
05/04/2024,10:00,14226.95,12428.26,7898.62,12282.73,46836.57,N
05/04/2024,11:00,14917.58,12914.67,7995.94,13167.21,48995.40,N
05/04/2024,12:00,15383.04,13337.05,8102.00,14002.28,50824.37,N
05/04/2024,13:00,15874.94,13651.57,8188.89,14659.71,52375.11,N
05/04/2024,14:00,16652.46,14024.36,8231.20,15092.57,54000.59,N
05/04/2024,15:00,17253.15,14179.91,8177.15,15445.41,55055.63,N
05/04/2024,16:00,17639.69,14446.57,8108.07,15525.64,55719.97,N
05/04/2024,17:00,17772.33,14522.66,7949.07,15471.83,55715.89,N
05/04/2024,18:00,17585.34,14504.19,7758.26,15282.26,55130.05,N
05/04/2024,19:00,17236.76,14403.12,7470.63,14831.03,53941.54,N
05/04/2024,20:00,16767.18,14092.34,7203.28,14373.07,52435.87,N
05/04/2024,21:00,16585.05,14100.49,7230.74,14203.33,52119.62,N
05/04/2024,22:00,16308.62,13814.96,7331.73,13920.10,51375.40,N
05/04/2024,23:00,15564.71,13384.53,7351.22,13504.80,49805.26,N
05/04/2024,24:00,14485.16,12683.91,7305.99,12991.60,47466.66,N
