OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/15/2024,01:00,20272.02,14158.88,8989.70,12973.08,56393.67,N
07/15/2024,02:00,19056.19,13349.16,8826.96,12366.87,53599.18,N
07/15/2024,03:00,18062.45,12893.18,8712.34,12011.66,51679.64,N
07/15/2024,04:00,17468.15,12347.93,8513.43,11819.34,50148.85,N
07/15/2024,05:00,17202.30,12182.20,8429.29,11805.14,49618.93,N
07/15/2024,06:00,17285.42,12432.90,8416.57,11954.78,50089.67,N
07/15/2024,07:00,17658.07,12732.93,8460.06,12087.37,50938.42,N
07/15/2024,08:00,18139.95,13011.63,8476.03,12292.02,51919.62,N
07/15/2024,09:00,19351.74,13703.59,8638.04,12919.04,54612.41,N
07/15/2024,10:00,21019.09,14571.96,9123.20,13910.89,58625.14,N
07/15/2024,11:00,22799.72,15702.46,9432.91,14616.38,62551.47,N
07/15/2024,12:00,24421.19,16649.74,9563.76,15638.07,66272.77,N
07/15/2024,13:00,26023.49,17748.52,9678.86,16559.92,70010.78,N
07/15/2024,14:00,27735.14,18689.53,9718.68,17416.67,73560.02,N
07/15/2024,15:00,28805.82,19419.52,9841.87,18016.15,76083.37,N
07/15/2024,16:00,29640.77,20025.46,9905.06,18424.52,77995.82,N
07/15/2024,17:00,30180.54,20426.73,10078.54,18633.19,79319.00,N
07/15/2024,18:00,30252.05,20732.10,10110.48,18617.89,79712.52,N
07/15/2024,19:00,29859.55,20523.63,10006.56,18222.85,78612.59,N
07/15/2024,20:00,28575.11,19808.63,9538.13,17640.79,75562.67,N
07/15/2024,21:00,27097.44,18941.00,9185.65,17073.81,72297.90,N
07/15/2024,22:00,26303.59,18356.26,9471.27,16516.22,70647.34,N
07/15/2024,23:00,24668.24,17076.08,9409.70,15572.25,66726.28,N
07/15/2024,24:00,22910.14,15883.67,9183.56,14616.78,62594.16,N
