OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
01/23/2024,01:00,16611.05,10347.97,7880.00,9897.68,44736.70,N
01/23/2024,02:00,16215.03,10019.14,7833.75,9599.02,43666.94,N
01/23/2024,03:00,16063.83,9891.40,7836.08,9484.44,43275.75,N
01/23/2024,04:00,16175.85,9788.19,7871.79,9437.70,43273.52,N
01/23/2024,05:00,16485.16,10001.11,7955.67,9560.49,44002.44,N
01/23/2024,06:00,17380.73,10450.95,7999.60,10018.67,45849.94,N
01/23/2024,07:00,18816.17,11370.81,8225.03,10681.47,49093.49,N
01/23/2024,08:00,19542.52,11846.92,8160.22,10985.78,50535.44,N
01/23/2024,09:00,19455.42,11840.80,7935.81,11087.54,50319.57,N
01/23/2024,10:00,19494.90,11924.74,8071.26,11291.16,50782.05,N
01/23/2024,11:00,19585.11,11891.58,8265.80,11403.82,51146.31,N
01/23/2024,12:00,19437.50,11847.33,8283.47,11394.93,50963.23,N
01/23/2024,13:00,19035.12,11860.65,8199.29,11456.07,50551.12,N
01/23/2024,14:00,18645.90,11696.41,8205.13,11398.41,49945.85,N
01/23/2024,15:00,18011.88,11560.05,8135.91,11396.98,49104.82,N
01/23/2024,16:00,17571.73,11466.73,8038.49,11402.35,48479.30,N
01/23/2024,17:00,17760.37,11693.30,7876.57,11391.51,48721.75,N
01/23/2024,18:00,18197.83,11977.98,7951.33,11535.89,49663.02,N
01/23/2024,19:00,18622.12,12294.58,8121.78,11644.53,50683.01,N
01/23/2024,20:00,18445.07,12422.75,8179.65,11420.83,50468.30,N
01/23/2024,21:00,18099.50,12209.41,8113.39,11190.27,49612.57,N
01/23/2024,22:00,17347.58,11653.94,8078.95,10850.91,47931.37,N
01/23/2024,23:00,16349.15,11058.84,8067.95,10356.81,45832.75,N
01/23/2024,24:00,15494.25,10495.69,7969.25,9864.87,43824.05,N
