OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/11/2024,01:00,13341.33,12071.88,7426.29,12761.87,45601.38,N
05/11/2024,02:00,12660.58,11458.90,7674.02,12149.22,43942.72,N
05/11/2024,03:00,12112.83,10874.47,7708.46,11636.50,42332.25,N
05/11/2024,04:00,11737.15,10623.60,7696.03,11315.16,41371.94,N
05/11/2024,05:00,11572.13,10461.67,7781.83,11170.60,40986.23,N
05/11/2024,06:00,11557.92,10409.60,7837.39,11159.26,40964.16,N
05/11/2024,07:00,11774.30,10526.17,7647.88,11209.17,41157.52,N
05/11/2024,08:00,12109.70,10728.34,7645.29,11318.58,41801.90,N
05/11/2024,09:00,12924.18,11223.41,7631.48,11805.43,43584.50,N
05/11/2024,10:00,13832.13,11910.80,7762.06,12410.61,45915.59,N
05/11/2024,11:00,14750.69,12501.45,7896.96,12960.06,48109.16,N
05/11/2024,12:00,15293.40,13042.52,8037.03,13392.75,49765.70,N
05/11/2024,13:00,15880.71,13500.77,7866.13,13708.29,50955.90,N
05/11/2024,14:00,16262.47,13913.51,7740.37,13819.41,51735.77,N
05/11/2024,15:00,16754.82,14299.58,7723.79,13846.15,52624.34,N
05/11/2024,16:00,17028.62,14463.11,7773.08,13688.52,52953.33,N
05/11/2024,17:00,16917.64,14472.44,7923.61,13433.06,52746.76,N
05/11/2024,18:00,16505.36,14275.65,7894.87,13230.19,51906.07,N
05/11/2024,19:00,16088.07,13961.35,8017.21,13064.52,51131.15,N
05/11/2024,20:00,15670.80,13580.80,7849.37,13071.34,50172.31,N
05/11/2024,21:00,15351.35,13397.95,7602.33,13187.90,49539.53,N
05/11/2024,22:00,15057.43,13153.42,7895.46,13086.63,49192.95,N
05/11/2024,23:00,14476.60,12719.30,7909.52,12819.67,47925.09,N
05/11/2024,24:00,13637.21,12117.81,7759.02,12386.26,45900.30,N
