OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
05/25/2024,01:00,15598.55,15209.53,8356.32,14570.24,53734.64,N
05/25/2024,02:00,14538.73,14294.60,8174.63,13937.66,50945.61,N
05/25/2024,03:00,13936.21,13663.68,7981.06,13522.30,49103.25,N
05/25/2024,04:00,13437.02,13301.46,7838.91,13272.36,47849.74,N
05/25/2024,05:00,13114.57,13046.37,7798.21,13115.86,47075.01,N
05/25/2024,06:00,13038.05,12938.49,7735.80,13070.48,46782.83,N
05/25/2024,07:00,13139.19,13014.29,7795.51,13049.01,46997.99,N
05/25/2024,08:00,13577.88,13259.53,7863.82,13272.61,47973.84,N
05/25/2024,09:00,14532.19,13987.12,8033.35,13957.55,50510.21,N
05/25/2024,10:00,15621.20,14958.79,8219.01,14794.20,53593.20,N
05/25/2024,11:00,16823.30,16104.83,8471.13,15938.69,57337.96,N
05/25/2024,12:00,17927.30,17173.66,8729.93,17105.85,60936.75,N
05/25/2024,13:00,19257.11,18228.50,8946.25,18090.11,64521.97,N
05/25/2024,14:00,20505.12,19234.33,9136.16,18734.86,67610.48,N
05/25/2024,15:00,21973.20,20178.32,9264.54,19295.65,70711.71,N
05/25/2024,16:00,23307.22,20749.34,9290.21,19530.18,72876.95,N
05/25/2024,17:00,23790.03,21082.67,9311.98,19564.77,73749.45,N
05/25/2024,18:00,23383.67,21231.00,9354.66,19320.33,73289.66,N
05/25/2024,19:00,22920.46,20689.95,9304.09,18742.89,71657.40,N
05/25/2024,20:00,22323.62,19852.77,9156.53,17915.18,69248.10,N
05/25/2024,21:00,21603.91,19050.91,8577.21,17259.03,66491.05,N
05/25/2024,22:00,21259.46,18195.56,8595.32,16775.53,64825.88,N
05/25/2024,23:00,20371.09,17189.12,8522.80,16142.95,62225.97,N
05/25/2024,24:00,19198.89,16189.32,8398.64,15466.61,59253.47,N
