OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
07/26/2024,01:00,17499.22,13157.45,8843.36,12137.02,51637.05,N
07/26/2024,02:00,16372.14,12342.57,8804.54,11902.87,49422.12,N
07/26/2024,03:00,15605.92,11967.34,8838.14,11686.02,48097.42,N
07/26/2024,04:00,15176.82,11587.09,8709.25,11370.45,46843.62,N
07/26/2024,05:00,15235.13,11331.68,8494.05,11379.05,46439.90,N
07/26/2024,06:00,15493.73,11528.69,8466.51,11639.02,47127.95,N
07/26/2024,07:00,16073.08,11873.21,8475.73,12022.54,48444.56,N
07/26/2024,08:00,16478.85,12288.31,8627.29,12212.97,49607.42,N
07/26/2024,09:00,16959.93,12755.97,8700.57,12538.08,50954.56,N
07/26/2024,10:00,17757.72,13525.52,9215.70,12935.13,53434.07,N
07/26/2024,11:00,18686.21,14274.72,9359.29,13142.12,55462.33,N
07/26/2024,12:00,19383.72,14707.62,9438.90,13392.27,56922.52,N
07/26/2024,13:00,20195.95,15381.87,9443.27,13852.06,58873.14,N
07/26/2024,14:00,21142.75,16080.96,9655.17,14182.64,61061.51,N
07/26/2024,15:00,21951.13,16609.29,9905.68,14367.78,62833.87,N
07/26/2024,16:00,22444.78,16788.54,9868.13,14446.75,63548.19,N
07/26/2024,17:00,22948.37,16894.78,9909.12,14415.64,64167.91,N
07/26/2024,18:00,23233.76,16853.54,9922.07,14394.15,64403.52,N
07/26/2024,19:00,22986.21,16469.54,9841.23,14087.50,63384.47,N
07/26/2024,20:00,22230.12,15840.92,9774.70,13833.39,61679.13,N
07/26/2024,21:00,21323.01,15545.70,9277.92,13839.51,59986.14,N
07/26/2024,22:00,20589.04,15202.62,9068.91,13739.54,58600.10,N
07/26/2024,23:00,19545.32,14471.08,9029.41,13439.44,56485.24,N
07/26/2024,24:00,18298.83,13859.26,9051.15,12999.61,54208.85,N
