OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
02/17/2024,01:00,14873.71,9835.07,8040.48,9267.23,42016.49,N
02/17/2024,02:00,14842.09,9544.32,8045.37,9019.19,41450.97,N
02/17/2024,03:00,15108.80,9367.91,8083.39,8890.37,41450.47,N
02/17/2024,04:00,15324.63,9470.37,8080.95,8817.60,41693.56,N
02/17/2024,05:00,15763.44,9786.84,8133.68,8911.95,42595.91,N
02/17/2024,06:00,16625.37,10304.20,8211.33,9133.65,44274.55,N
02/17/2024,07:00,17660.63,10843.97,8307.71,9545.60,46357.91,N
02/17/2024,08:00,18643.09,11455.71,8384.54,9982.58,48465.93,N
02/17/2024,09:00,19525.23,12254.02,8492.61,10545.72,50817.57,N
02/17/2024,10:00,19862.02,13029.71,8548.91,11047.64,52488.27,N
02/17/2024,11:00,19471.44,13546.04,8520.46,11327.12,52865.06,N
02/17/2024,12:00,18824.89,13709.26,8398.32,11460.37,52392.84,N
02/17/2024,13:00,18060.44,13609.79,8255.07,11483.79,51409.08,N
02/17/2024,14:00,17206.17,13260.88,8129.21,11531.87,50128.13,N
02/17/2024,15:00,16708.16,12710.73,8046.76,11503.75,48969.41,N
02/17/2024,16:00,16660.55,12413.36,8045.31,11591.51,48710.72,N
02/17/2024,17:00,16877.54,12438.42,8063.30,11723.53,49102.79,N
02/17/2024,18:00,17335.04,12759.99,8132.63,11846.74,50074.40,N
02/17/2024,19:00,18390.83,13493.40,8337.41,12146.57,52368.20,N
02/17/2024,20:00,18946.22,13921.94,8373.95,12246.99,53489.09,N
02/17/2024,21:00,19065.04,14084.58,8534.75,12233.95,53918.32,N
02/17/2024,22:00,19004.01,14066.92,8522.20,12142.72,53735.86,N
02/17/2024,23:00,18632.51,13849.72,8402.06,11925.14,52809.43,N
02/17/2024,24:00,18234.48,13664.98,8342.53,11607.98,51849.97,N
