OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/19/2024,01:00,19002.32,14902.73,8616.17,14528.02,57049.23,N
09/19/2024,02:00,17904.84,14293.26,8484.15,13969.02,54651.27,N
09/19/2024,03:00,17082.02,13706.61,8432.01,13493.54,52714.18,N
09/19/2024,04:00,16654.87,13420.49,8373.07,13306.37,51754.79,N
09/19/2024,05:00,16498.73,13299.21,8300.44,13215.55,51313.94,N
09/19/2024,06:00,16890.66,13503.19,8356.46,13473.55,52223.85,N
09/19/2024,07:00,17781.47,14152.73,8475.76,13828.85,54238.81,N
09/19/2024,08:00,17891.08,14225.76,8527.60,13849.33,54493.77,N
09/19/2024,09:00,18548.54,14606.14,8695.08,14464.52,56314.28,N
09/19/2024,10:00,20257.75,15419.55,9524.35,15611.50,60813.15,N
09/19/2024,11:00,21849.44,16423.67,9530.68,16801.83,64605.63,N
09/19/2024,12:00,23501.16,17586.02,9386.83,17718.66,68192.66,N
09/19/2024,13:00,25130.47,18558.00,9420.79,18708.14,71817.40,N
09/19/2024,14:00,26652.12,19538.04,9424.72,19767.30,75382.17,N
09/19/2024,15:00,27553.63,19960.87,9027.55,20159.92,76701.97,N
09/19/2024,16:00,28135.51,20333.01,8950.14,20236.26,77654.91,N
09/19/2024,17:00,28575.34,20311.48,8847.20,20175.47,77909.48,N
09/19/2024,18:00,28579.91,20133.72,8944.12,19871.32,77529.07,N
09/19/2024,19:00,28091.86,20080.21,8915.26,19196.66,76284.00,N
09/19/2024,20:00,26822.22,19689.22,9154.98,18716.55,74382.98,N
09/19/2024,21:00,25897.64,19137.26,9525.42,18149.39,72709.71,N
09/19/2024,22:00,24476.63,18327.39,9363.84,17339.95,69507.81,N
09/19/2024,23:00,23006.90,17238.43,9177.08,16387.79,65810.19,N
09/19/2024,24:00,21106.61,15920.08,8885.49,15358.86,61271.04,N
