OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
10/24/2024,01:00,15808.25,11724.77,8379.17,11997.41,47909.60,N
10/24/2024,02:00,14892.85,11324.15,8271.14,11635.35,46123.49,N
10/24/2024,03:00,14115.07,10915.45,8115.02,11178.56,44324.10,N
10/24/2024,04:00,13732.32,10829.28,8102.41,11016.96,43680.97,N
10/24/2024,05:00,13735.46,10882.75,8061.33,11032.88,43712.43,N
10/24/2024,06:00,14167.49,11034.44,8052.18,11390.05,44644.16,N
10/24/2024,07:00,15170.04,11764.25,8135.00,11900.94,46970.22,N
10/24/2024,08:00,15595.11,12210.18,8232.64,12086.34,48124.27,N
10/24/2024,09:00,15846.69,12441.49,8252.91,12282.56,48823.65,N
10/24/2024,10:00,16822.82,12974.78,8721.12,13077.34,51596.06,N
10/24/2024,11:00,17583.74,13606.56,9007.56,13911.17,54109.03,N
10/24/2024,12:00,18535.00,14083.01,9140.44,14423.03,56181.48,N
10/24/2024,13:00,19807.72,14707.74,9451.25,15143.49,59110.20,N
10/24/2024,14:00,21158.13,15615.75,9688.56,15955.89,62418.34,N
10/24/2024,15:00,22119.85,16370.84,9778.63,16578.23,64847.56,N
10/24/2024,16:00,22691.16,16907.72,9622.20,16980.59,66201.66,N
10/24/2024,17:00,23090.22,17363.95,9759.55,17153.56,67367.28,N
10/24/2024,18:00,22728.95,17304.53,9640.95,16806.82,66481.25,N
10/24/2024,19:00,21613.56,16530.26,9387.59,15985.99,63517.40,N
10/24/2024,20:00,21054.15,15883.61,9118.90,15623.17,61679.82,N
10/24/2024,21:00,20286.69,15283.16,9106.02,15132.13,59808.01,N
10/24/2024,22:00,19331.69,14606.01,9046.14,14549.26,57533.10,N
10/24/2024,23:00,18141.76,13533.48,8972.40,13793.02,54440.67,N
10/24/2024,24:00,16692.50,12562.42,8794.16,12947.91,50996.99,N
