OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
03/19/2024,01:00,12723.96,9825.54,7811.96,9547.35,39908.80,N
03/19/2024,02:00,12500.77,9520.56,7804.63,9286.75,39112.71,N
03/19/2024,03:00,12491.35,9372.58,7759.46,9141.45,38764.84,N
03/19/2024,04:00,12671.08,9361.78,7756.70,9145.67,38935.24,N
03/19/2024,05:00,13201.73,9588.96,7853.47,9357.28,40001.44,N
03/19/2024,06:00,14424.59,10204.23,7955.38,9924.37,42508.56,N
03/19/2024,07:00,16135.07,11214.76,7615.89,10673.09,45638.82,N
03/19/2024,08:00,17272.85,11923.48,7327.10,11087.77,47611.20,N
03/19/2024,09:00,16948.23,11808.20,7827.49,11149.47,47733.38,N
03/19/2024,10:00,16157.61,11594.16,7990.00,11149.24,46891.00,N
03/19/2024,11:00,15460.08,11448.91,8049.91,11112.45,46071.35,N
03/19/2024,12:00,14747.60,11232.68,8036.51,11009.53,45026.32,N
03/19/2024,13:00,14168.12,11027.54,8196.58,10947.46,44339.68,N
03/19/2024,14:00,13897.62,10872.57,7954.51,10984.47,43709.18,N
03/19/2024,15:00,13488.04,10751.58,7752.17,10979.09,42970.88,N
03/19/2024,16:00,13491.50,10830.09,7712.32,11052.17,43086.08,N
03/19/2024,17:00,13614.11,10936.28,7744.25,10980.85,43275.49,N
03/19/2024,18:00,13860.71,11124.07,7815.44,10900.16,43700.38,N
03/19/2024,19:00,13997.90,11232.37,7858.65,10699.85,43788.78,N
03/19/2024,20:00,14265.31,11471.21,7886.88,10816.03,44439.42,N
03/19/2024,21:00,14786.94,11777.13,7940.59,10909.21,45413.87,N
03/19/2024,22:00,14383.00,11518.48,7875.71,10637.31,44414.50,N
03/19/2024,23:00,13564.31,11042.96,7899.52,10170.07,42676.86,N
03/19/2024,24:00,12690.83,10107.83,7968.13,9694.99,40461.78,N
