OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
09/08/2024,01:00,14132.82,11920.76,8105.97,12473.77,46633.32,N
09/08/2024,02:00,13332.15,11014.09,8281.25,11916.61,44544.09,N
09/08/2024,03:00,12627.26,10393.80,8262.24,11469.75,42753.06,N
09/08/2024,04:00,12161.97,10159.91,8181.70,11142.13,41645.71,N
09/08/2024,05:00,11910.14,9957.32,8059.41,10895.64,40822.50,N
09/08/2024,06:00,11827.18,9828.08,7943.88,10780.68,40379.82,N
09/08/2024,07:00,11883.68,9920.82,7888.32,10703.27,40396.08,N
09/08/2024,08:00,11954.95,10036.38,7653.57,10614.67,40259.57,N
09/08/2024,09:00,13043.82,10514.86,8524.18,11095.49,43178.36,N
09/08/2024,10:00,13994.19,11434.86,9251.93,12099.71,46780.68,N
09/08/2024,11:00,14513.29,12056.89,8961.31,12591.89,48123.39,N
09/08/2024,12:00,15215.32,12564.85,8641.24,13037.14,49458.55,N
09/08/2024,13:00,16184.16,13152.45,8822.26,13800.18,51959.05,N
09/08/2024,14:00,17118.88,13758.12,8936.20,14539.37,54352.57,N
09/08/2024,15:00,18037.49,14361.61,9077.69,15251.83,56728.62,N
09/08/2024,16:00,18855.31,14894.91,9200.75,15893.18,58844.15,N
09/08/2024,17:00,19593.52,15456.18,9256.93,16313.42,60620.04,N
09/08/2024,18:00,20063.98,15747.70,9282.34,16339.84,61433.86,N
09/08/2024,19:00,19817.89,15638.24,9127.08,15948.72,60531.93,N
09/08/2024,20:00,19012.81,15242.46,8739.74,15354.93,58349.94,N
09/08/2024,21:00,18266.63,14750.76,8599.10,15027.68,56644.17,N
09/08/2024,22:00,17322.09,13914.41,8431.18,14422.54,54090.22,N
09/08/2024,23:00,15865.26,13056.04,8361.71,13577.25,50860.26,N
09/08/2024,24:00,14421.24,11945.21,8323.00,12664.80,47354.25,N
