OperDay,HourEnding,NORTH,SOUTH,WEST,HOUSTON,TOTAL,DSTFlag
04/21/2024,01:00,12214.97,10488.97,7610.46,10021.37,40335.77,N
04/21/2024,02:00,11820.80,10052.62,7527.33,9736.43,39137.18,N
04/21/2024,03:00,11465.22,9652.54,7422.63,9489.46,38029.85,N
04/21/2024,04:00,11371.98,9465.59,7429.63,9300.58,37567.78,N
04/21/2024,05:00,11420.62,9450.37,7529.57,9154.11,37554.66,N
04/21/2024,06:00,11512.87,9371.79,7568.10,8987.19,37439.95,N
04/21/2024,07:00,11871.40,9497.12,7636.76,9019.88,38025.16,N
04/21/2024,08:00,12320.74,9628.21,7641.17,9020.31,38610.43,N
04/21/2024,09:00,12984.67,10072.74,7714.37,9307.44,40079.22,N
04/21/2024,10:00,13262.97,10373.72,7694.74,9709.77,41041.19,N
04/21/2024,11:00,13048.97,10511.20,7742.41,9952.14,41254.71,N
04/21/2024,12:00,12885.25,10291.85,7848.49,10108.85,41134.44,N
04/21/2024,13:00,12799.81,10215.42,7767.65,10206.62,40989.49,N
04/21/2024,14:00,12740.79,10258.42,7782.21,10288.55,41069.96,N
04/21/2024,15:00,12686.38,10284.39,7641.50,10423.45,41035.71,N
04/21/2024,16:00,12762.90,10406.22,7689.43,10648.56,41507.11,N
04/21/2024,17:00,12962.41,10660.71,7729.76,10846.05,42198.94,N
04/21/2024,18:00,13289.00,10935.02,7744.64,11062.01,43030.66,N
04/21/2024,19:00,13592.10,11181.38,7825.91,11148.02,43747.40,N
04/21/2024,20:00,13730.39,11308.54,7696.63,11061.18,43796.74,N
04/21/2024,21:00,14147.81,11556.80,7800.17,11121.77,44626.56,N
04/21/2024,22:00,14065.44,11516.68,7992.49,11002.20,44576.81,N
04/21/2024,23:00,13254.67,10963.16,7936.78,10505.18,42659.79,N
04/21/2024,24:00,12308.19,10167.27,7831.56,9875.61,40182.63,N
